job_id,model_id,step,train_loss,total_steps,train_mean_token_accuracy
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1350,0.26705506443977356,1500,0.9007092118263245
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1349,0.1249208152294159,1500,0.9628713130950928
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1348,0.07623753696680069,1500,0.9762611389160156
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1347,0.14492611587047577,1500,0.9537037014961243
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1346,0.14079178869724274,1500,0.96875
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1345,0.17999213933944702,1500,0.9508196711540222
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1344,0.2127472311258316,1500,0.9316770434379578
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1343,0.08416180312633514,1500,0.9720430374145508
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1342,0.06148364394903183,1500,0.9850746393203735
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1341,0.21131345629692078,1500,0.928735613822937
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1340,0.2736050486564636,1500,0.9178470373153687
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1339,0.07430907338857651,1500,0.9824561476707458
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1338,0.15553677082061768,1500,0.9547738432884216
ftjob-avX3RUZKLmXbz4npbh5jHNGh,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-3:AYa8EaJA,1337,0.1522873044013977,1500,0.9618473649024963
